時間戳記,Index,Learning_Rate,Batch_Size,Dropout_Config_ID,Dropout_Values,Accuracy,訓練耗時(秒),平台
2025-12-21 23:40:52,217,0.0001,22,6,"[0.4, 0.4, 0.4, 0.4]",0.829001,202.50,Windows-AMD64
2025-12-21 23:43:28,218,0.0001,22,7,"[0.3, 0.3, 0.3, 0.3]",0.824897,156.11,Windows-AMD64
2025-12-21 23:46:44,219,0.0001,22,8,"[0.5, 0.3, 0.3, 0.1]",0.833789,195.11,Windows-AMD64
2025-12-21 23:49:09,220,0.0001,22,9,"[0.2, 0.3, 0.4, 0.5]",0.826949,145.02,Windows-AMD64
2025-12-21 23:51:50,221,0.0001,24,0,"[0.3, 0.25, 0.2, 0.15]",0.826265,160.50,Windows-AMD64
2025-12-21 23:53:56,222,0.0001,24,1,"[0.35, 0.3, 0.25, 0.2]",0.816689,126.34,Windows-AMD64
2025-12-21 23:56:18,223,0.0001,24,2,"[0.4, 0.35, 0.3, 0.25]",0.826949,141.95,Windows-AMD64
2025-12-21 23:59:00,224,0.0001,24,3,"[0.45, 0.4, 0.35, 0.3]",0.829685,161.47,Windows-AMD64
2025-12-22 00:02:21,225,0.0001,24,4,"[0.5, 0.45, 0.4, 0.35]",0.829001,201.11,Windows-AMD64
2025-12-22 00:06:53,226,0.0001,24,5,"[0.55, 0.5, 0.45, 0.4]",0.844049,271.75,Windows-AMD64
2025-12-22 00:10:15,227,0.0001,24,6,"[0.4, 0.4, 0.4, 0.4]",0.839261,201.87,Windows-AMD64
2025-12-22 00:12:46,228,0.0001,24,7,"[0.3, 0.3, 0.3, 0.3]",0.823529,150.89,Windows-AMD64
2025-12-22 00:16:07,229,0.0001,24,8,"[0.5, 0.3, 0.3, 0.1]",0.840629,200.35,Windows-AMD64
2025-12-22 00:18:09,230,0.0001,24,9,"[0.2, 0.3, 0.4, 0.5]",0.820109,121.36,Windows-AMD64
2025-12-22 00:20:01,231,0.0001,26,0,"[0.3, 0.25, 0.2, 0.15]",0.822845,111.84,Windows-AMD64
2025-12-22 00:22:12,232,0.0001,26,1,"[0.35, 0.3, 0.25, 0.2]",0.822161,131.10,Windows-AMD64
2025-12-22 00:25:08,233,0.0001,26,2,"[0.4, 0.35, 0.3, 0.25]",0.839261,175.91,Windows-AMD64
2025-12-22 00:27:43,234,0.0001,26,3,"[0.45, 0.4, 0.35, 0.3]",0.828317,154.34,Windows-AMD64
2025-12-22 00:31:04,235,0.0001,26,4,"[0.5, 0.45, 0.4, 0.35]",0.839261,201.11,Windows-AMD64
2025-12-22 00:34:22,236,0.0001,26,5,"[0.55, 0.5, 0.45, 0.4]",0.821477,197.63,Windows-AMD64
2025-12-22 00:37:09,237,0.0001,26,6,"[0.4, 0.4, 0.4, 0.4]",0.831737,166.74,Windows-AMD64
2025-12-22 00:39:07,238,0.0001,26,7,"[0.3, 0.3, 0.3, 0.3]",0.821477,118.52,Windows-AMD64
2025-12-22 00:42:24,239,0.0001,26,8,"[0.5, 0.3, 0.3, 0.1]",0.837893,196.65,Windows-AMD64
2025-12-22 00:44:25,240,0.0001,26,9,"[0.2, 0.3, 0.4, 0.5]",0.822845,120.15,Windows-AMD64
2025-12-22 00:46:16,241,0.0001,28,0,"[0.3, 0.25, 0.2, 0.15]",0.818741,111.48,Windows-AMD64
2025-12-22 00:48:08,242,0.0001,28,1,"[0.35, 0.3, 0.25, 0.2]",0.820793,111.26,Windows-AMD64
2025-12-22 00:50:35,243,0.0001,28,2,"[0.4, 0.35, 0.3, 0.25]",0.832421,146.74,Windows-AMD64
2025-12-22 00:53:16,244,0.0001,28,3,"[0.45, 0.4, 0.35, 0.3]",0.831737,160.93,Windows-AMD64
2025-12-22 00:56:23,245,0.0001,28,4,"[0.5, 0.45, 0.4, 0.35]",0.831053,187.04,Windows-AMD64
2025-12-22 01:00:25,246,0.0001,28,5,"[0.55, 0.5, 0.45, 0.4]",0.842681,241.52,Windows-AMD64
2025-12-22 01:02:50,247,0.0001,28,6,"[0.4, 0.4, 0.4, 0.4]",0.830369,145.43,Windows-AMD64
2025-12-22 01:04:53,248,0.0001,28,7,"[0.3, 0.3, 0.3, 0.3]",0.833789,122.67,Windows-AMD64
2025-12-22 01:07:20,249,0.0001,28,8,"[0.5, 0.3, 0.3, 0.1]",0.823529,146.54,Windows-AMD64
2025-12-22 01:09:10,250,0.0001,28,9,"[0.2, 0.3, 0.4, 0.5]",0.819425,109.47,Windows-AMD64
2025-12-22 01:10:47,251,0.0001,32,0,"[0.3, 0.25, 0.2, 0.15]",0.820793,97.36,Windows-AMD64
2025-12-22 01:12:34,252,0.0001,32,1,"[0.35, 0.3, 0.25, 0.2]",0.831737,106.48,Windows-AMD64
2025-12-22 01:14:43,253,0.0001,32,2,"[0.4, 0.35, 0.3, 0.25]",0.834473,128.64,Windows-AMD64
2025-12-22 01:16:59,254,0.0001,32,3,"[0.45, 0.4, 0.35, 0.3]",0.827633,135.45,Windows-AMD64
2025-12-22 01:19:33,255,0.0001,32,4,"[0.5, 0.45, 0.4, 0.35]",0.829685,154.13,Windows-AMD64
2025-12-22 01:22:15,256,0.0001,32,5,"[0.55, 0.5, 0.45, 0.4]",0.823529,161.86,Windows-AMD64
2025-12-22 01:24:34,257,0.0001,32,6,"[0.4, 0.4, 0.4, 0.4]",0.837893,139.07,Windows-AMD64
2025-12-22 01:26:42,258,0.0001,32,7,"[0.3, 0.3, 0.3, 0.3]",0.833789,127.91,Windows-AMD64
2025-12-22 01:28:46,259,0.0001,32,8,"[0.5, 0.3, 0.3, 0.1]",0.831737,123.55,Windows-AMD64
2025-12-22 01:30:33,260,0.0001,32,9,"[0.2, 0.3, 0.4, 0.5]",0.826265,106.47,Windows-AMD64
2025-12-22 01:31:46,261,0.0001,48,0,"[0.3, 0.25, 0.2, 0.15]",0.823529,72.78,Windows-AMD64
2025-12-22 01:33:12,262,0.0001,48,1,"[0.35, 0.3, 0.25, 0.2]",0.825581,86.03,Windows-AMD64
2025-12-22 01:34:33,263,0.0001,48,2,"[0.4, 0.35, 0.3, 0.25]",0.818057,80.35,Windows-AMD64
2025-12-22 01:36:00,264,0.0001,48,3,"[0.45, 0.4, 0.35, 0.3]",0.820793,87.53,Windows-AMD64
2025-12-22 01:37:50,265,0.0001,48,4,"[0.5, 0.45, 0.4, 0.35]",0.835841,109.01,Windows-AMD64
2025-12-22 01:40:01,266,0.0001,48,5,"[0.55, 0.5, 0.45, 0.4]",0.833789,131.23,Windows-AMD64
2025-12-22 01:41:34,267,0.0001,48,6,"[0.4, 0.4, 0.4, 0.4]",0.821477,93.08,Windows-AMD64
2025-12-22 01:42:49,268,0.0001,48,7,"[0.3, 0.3, 0.3, 0.3]",0.818057,74.30,Windows-AMD64
2025-12-22 01:44:15,269,0.0001,48,8,"[0.5, 0.3, 0.3, 0.1]",0.820109,85.88,Windows-AMD64
2025-12-22 01:45:46,270,0.0001,48,9,"[0.2, 0.3, 0.4, 0.5]",0.829001,90.63,Windows-AMD64
2025-12-22 01:49:28,271,0.00012,16,0,"[0.3, 0.25, 0.2, 0.15]",0.830369,221.95,Windows-AMD64
2025-12-22 01:53:23,272,0.00012,16,1,"[0.35, 0.3, 0.25, 0.2]",0.836525,234.78,Windows-AMD64
2025-12-22 01:57:00,273,0.00012,16,2,"[0.4, 0.35, 0.3, 0.25]",0.810534,216.48,Windows-AMD64
2025-12-22 02:02:03,274,0.00012,16,3,"[0.45, 0.4, 0.35, 0.3]",0.840629,303.34,Windows-AMD64
2025-12-22 02:07:09,275,0.00012,16,4,"[0.5, 0.45, 0.4, 0.35]",0.829001,305.86,Windows-AMD64
2025-12-22 02:13:30,276,0.00012,16,5,"[0.55, 0.5, 0.45, 0.4]",0.834473,380.15,Windows-AMD64
2025-12-22 02:17:10,277,0.00012,16,6,"[0.4, 0.4, 0.4, 0.4]",0.817373,220.26,Windows-AMD64
2025-12-22 02:20:50,278,0.00012,16,7,"[0.3, 0.3, 0.3, 0.3]",0.822161,220.01,Windows-AMD64
2025-12-22 02:24:17,279,0.00012,16,8,"[0.5, 0.3, 0.3, 0.1]",0.822161,206.04,Windows-AMD64
2025-12-22 02:27:37,280,0.00012,16,9,"[0.2, 0.3, 0.4, 0.5]",0.826949,200.01,Windows-AMD64
2025-12-22 02:31:03,281,0.00012,18,0,"[0.3, 0.25, 0.2, 0.15]",0.835157,206.14,Windows-AMD64
2025-12-22 02:34:26,282,0.00012,18,1,"[0.35, 0.3, 0.25, 0.2]",0.836525,202.82,Windows-AMD64
2025-12-22 02:37:59,283,0.00012,18,2,"[0.4, 0.35, 0.3, 0.25]",0.835157,212.32,Windows-AMD64
2025-12-22 02:41:25,284,0.00012,18,3,"[0.45, 0.4, 0.35, 0.3]",0.822161,205.75,Windows-AMD64
2025-12-22 02:46:50,285,0.00012,18,4,"[0.5, 0.45, 0.4, 0.35]",0.842681,325.71,Windows-AMD64
2025-12-22 02:52:00,286,0.00012,18,5,"[0.55, 0.5, 0.45, 0.4]",0.835157,308.86,Windows-AMD64
2025-12-22 02:55:29,287,0.00012,18,6,"[0.4, 0.4, 0.4, 0.4]",0.832421,209.05,Windows-AMD64
2025-12-22 02:59:00,288,0.00012,18,7,"[0.3, 0.3, 0.3, 0.3]",0.832421,211.04,Windows-AMD64
2025-12-22 03:03:00,289,0.00012,18,8,"[0.5, 0.3, 0.3, 0.1]",0.837893,239.66,Windows-AMD64
2025-12-22 03:06:30,290,0.00012,18,9,"[0.2, 0.3, 0.4, 0.5]",0.827633,209.24,Windows-AMD64
2025-12-22 03:09:05,291,0.00012,20,0,"[0.3, 0.25, 0.2, 0.15]",0.818741,155.76,Windows-AMD64
2025-12-22 03:12:15,292,0.00012,20,1,"[0.35, 0.3, 0.25, 0.2]",0.830369,189.20,Windows-AMD64
2025-12-22 03:15:35,293,0.00012,20,2,"[0.4, 0.35, 0.3, 0.25]",0.839945,199.95,Windows-AMD64
2025-12-22 03:18:55,294,0.00012,20,3,"[0.45, 0.4, 0.35, 0.3]",0.828317,199.59,Windows-AMD64
2025-12-22 03:23:02,295,0.00012,20,4,"[0.5, 0.45, 0.4, 0.35]",0.837893,246.68,Windows-AMD64
2025-12-22 03:27:40,296,0.00012,20,5,"[0.55, 0.5, 0.45, 0.4]",0.839261,278.28,Windows-AMD64
2025-12-22 03:31:30,297,0.00012,20,6,"[0.4, 0.4, 0.4, 0.4]",0.834473,229.91,Windows-AMD64
2025-12-22 03:35:08,298,0.00012,20,7,"[0.3, 0.3, 0.3, 0.3]",0.841997,217.12,Windows-AMD64
2025-12-22 03:38:23,299,0.00012,20,8,"[0.5, 0.3, 0.3, 0.1]",0.829001,194.86,Windows-AMD64
2025-12-22 03:41:08,300,0.00012,20,9,"[0.2, 0.3, 0.4, 0.5]",0.835157,164.95,Windows-AMD64
2025-12-22 03:43:40,301,0.00012,22,0,"[0.3, 0.25, 0.2, 0.15]",0.830369,151.76,Windows-AMD64
2025-12-22 03:46:37,302,0.00012,22,1,"[0.35, 0.3, 0.25, 0.2]",0.833105,176.97,Windows-AMD64
2025-12-22 03:49:02,303,0.00012,22,2,"[0.4, 0.35, 0.3, 0.25]",0.818057,144.95,Windows-AMD64
2025-12-22 03:52:33,304,0.00012,22,3,"[0.45, 0.4, 0.35, 0.3]",0.833105,210.03,Windows-AMD64
2025-12-22 03:56:36,305,0.00012,22,4,"[0.5, 0.45, 0.4, 0.35]",0.845417,243.60,Windows-AMD64
2025-12-22 04:00:32,306,0.00012,22,5,"[0.55, 0.5, 0.45, 0.4]",0.839261,235.04,Windows-AMD64
2025-12-22 04:04:15,307,0.00012,22,6,"[0.4, 0.4, 0.4, 0.4]",0.839945,222.83,Windows-AMD64
2025-12-22 04:07:10,308,0.00012,22,7,"[0.3, 0.3, 0.3, 0.3]",0.832421,174.67,Windows-AMD64
2025-12-22 04:10:17,309,0.00012,22,8,"[0.5, 0.3, 0.3, 0.1]",0.838577,187.55,Windows-AMD64
2025-12-22 04:12:39,310,0.00012,22,9,"[0.2, 0.3, 0.4, 0.5]",0.816005,141.60,Windows-AMD64
2025-12-22 04:14:15,311,0.00012,24,0,"[0.3, 0.25, 0.2, 0.15]",0.792066,96.15,Windows-AMD64
2025-12-22 04:16:42,312,0.00012,24,1,"[0.35, 0.3, 0.25, 0.2]",0.837209,146.61,Windows-AMD64
2025-12-22 04:19:43,313,0.00012,24,2,"[0.4, 0.35, 0.3, 0.25]",0.831053,180.94,Windows-AMD64
2025-12-22 04:22:29,314,0.00012,24,3,"[0.45, 0.4, 0.35, 0.3]",0.831737,165.61,Windows-AMD64
2025-12-22 04:25:42,315,0.00012,24,4,"[0.5, 0.45, 0.4, 0.35]",0.833789,192.60,Windows-AMD64
2025-12-22 04:29:44,316,0.00012,24,5,"[0.55, 0.5, 0.45, 0.4]",0.837893,241.50,Windows-AMD64
2025-12-22 04:32:33,317,0.00012,24,6,"[0.4, 0.4, 0.4, 0.4]",0.835157,169.38,Windows-AMD64
2025-12-22 04:35:00,318,0.00012,24,7,"[0.3, 0.3, 0.3, 0.3]",0.826265,146.32,Windows-AMD64
2025-12-22 04:37:52,319,0.00012,24,8,"[0.5, 0.3, 0.3, 0.1]",0.831737,171.37,Windows-AMD64
2025-12-22 04:40:37,320,0.00012,24,9,"[0.2, 0.3, 0.4, 0.5]",0.834473,164.98,Windows-AMD64
2025-12-22 04:42:31,321,0.00012,26,0,"[0.3, 0.25, 0.2, 0.15]",0.829001,113.90,Windows-AMD64
2025-12-22 04:44:48,322,0.00012,26,1,"[0.35, 0.3, 0.25, 0.2]",0.824897,136.79,Windows-AMD64
2025-12-22 04:47:01,323,0.00012,26,2,"[0.4, 0.35, 0.3, 0.25]",0.829685,132.57,Windows-AMD64
2025-12-22 04:49:16,324,0.00012,26,3,"[0.45, 0.4, 0.35, 0.3]",0.820109,134.87,Windows-AMD64
2025-12-22 04:52:34,325,0.00012,26,4,"[0.5, 0.45, 0.4, 0.35]",0.839945,198.17,Windows-AMD64
2025-12-22 04:55:55,326,0.00012,26,5,"[0.55, 0.5, 0.45, 0.4]",0.823529,201.14,Windows-AMD64
2025-12-22 04:58:15,327,0.00012,26,6,"[0.4, 0.4, 0.4, 0.4]",0.821477,138.90,Windows-AMD64
2025-12-22 05:00:02,328,0.00012,26,7,"[0.3, 0.3, 0.3, 0.3]",0.815321,107.14,Windows-AMD64
2025-12-22 05:02:37,329,0.00012,26,8,"[0.5, 0.3, 0.3, 0.1]",0.831053,154.57,Windows-AMD64
2025-12-22 05:04:35,330,0.00012,26,9,"[0.2, 0.3, 0.4, 0.5]",0.823529,118.55,Windows-AMD64
2025-12-22 05:06:25,331,0.00012,28,0,"[0.3, 0.25, 0.2, 0.15]",0.818057,109.55,Windows-AMD64
2025-12-22 05:08:17,332,0.00012,28,1,"[0.35, 0.3, 0.25, 0.2]",0.814637,111.08,Windows-AMD64
2025-12-22 05:10:08,333,0.00012,28,2,"[0.4, 0.35, 0.3, 0.25]",0.814637,111.11,Windows-AMD64
2025-12-22 05:12:27,334,0.00012,28,3,"[0.45, 0.4, 0.35, 0.3]",0.822845,138.98,Windows-AMD64
2025-12-22 05:15:38,335,0.00012,28,4,"[0.5, 0.45, 0.4, 0.35]",0.844733,190.55,Windows-AMD64
2025-12-22 05:18:58,336,0.00012,28,5,"[0.55, 0.5, 0.45, 0.4]",0.837893,200.14,Windows-AMD64
2025-12-22 05:21:09,337,0.00012,28,6,"[0.4, 0.4, 0.4, 0.4]",0.817373,130.78,Windows-AMD64
2025-12-22 05:23:25,338,0.00012,28,7,"[0.3, 0.3, 0.3, 0.3]",0.836525,135.24,Windows-AMD64
2025-12-22 05:26:09,339,0.00012,28,8,"[0.5, 0.3, 0.3, 0.1]",0.835157,164.68,Windows-AMD64
2025-12-22 05:28:01,340,0.00012,28,9,"[0.2, 0.3, 0.4, 0.5]",0.807798,111.05,Windows-AMD64
2025-12-22 05:29:49,341,0.00012,32,0,"[0.3, 0.25, 0.2, 0.15]",0.829685,107.87,Windows-AMD64
2025-12-22 05:31:25,342,0.00012,32,1,"[0.35, 0.3, 0.25, 0.2]",0.810534,96.47,Windows-AMD64
2025-12-22 05:33:22,343,0.00012,32,2,"[0.4, 0.35, 0.3, 0.25]",0.821477,116.72,Windows-AMD64
2025-12-22 05:35:10,344,0.00012,32,3,"[0.45, 0.4, 0.35, 0.3]",0.821477,106.88,Windows-AMD64
2025-12-22 05:38:04,345,0.00012,32,4,"[0.5, 0.45, 0.4, 0.35]",0.845417,174.12,Windows-AMD64
2025-12-22 05:40:30,346,0.00012,32,5,"[0.55, 0.5, 0.45, 0.4]",0.811902,145.72,Windows-AMD64
2025-12-22 05:42:30,347,0.00012,32,6,"[0.4, 0.4, 0.4, 0.4]",0.826949,120.43,Windows-AMD64
2025-12-22 05:44:18,348,0.00012,32,7,"[0.3, 0.3, 0.3, 0.3]",0.837209,107.66,Windows-AMD64
2025-12-22 05:46:38,349,0.00012,32,8,"[0.5, 0.3, 0.3, 0.1]",0.845417,139.23,Windows-AMD64
2025-12-22 05:48:43,350,0.00012,32,9,"[0.2, 0.3, 0.4, 0.5]",0.835841,124.86,Windows-AMD64
2025-12-22 05:49:58,351,0.00012,48,0,"[0.3, 0.25, 0.2, 0.15]",0.831053,74.88,Windows-AMD64
2025-12-22 05:51:25,352,0.00012,48,1,"[0.35, 0.3, 0.25, 0.2]",0.829001,86.62,Windows-AMD64
2025-12-22 05:52:38,353,0.00012,48,2,"[0.4, 0.35, 0.3, 0.25]",0.822845,73.49,Windows-AMD64
2025-12-22 05:54:18,354,0.00012,48,3,"[0.45, 0.4, 0.35, 0.3]",0.833789,98.88,Windows-AMD64
2025-12-22 05:56:17,355,0.00012,48,4,"[0.5, 0.45, 0.4, 0.35]",0.835841,118.84,Windows-AMD64
2025-12-22 05:58:18,356,0.00012,48,5,"[0.55, 0.5, 0.45, 0.4]",0.826949,121.10,Windows-AMD64
2025-12-22 05:59:44,357,0.00012,48,6,"[0.4, 0.4, 0.4, 0.4]",0.827633,86.00,Windows-AMD64
2025-12-22 06:01:11,358,0.00012,48,7,"[0.3, 0.3, 0.3, 0.3]",0.833789,86.23,Windows-AMD64
2025-12-22 06:02:37,359,0.00012,48,8,"[0.5, 0.3, 0.3, 0.1]",0.824213,86.32,Windows-AMD64
2025-12-22 06:04:11,360,0.00012,48,9,"[0.2, 0.3, 0.4, 0.5]",0.843365,94.01,Windows-AMD64
2025-12-22 06:07:46,361,0.00015,16,0,"[0.3, 0.25, 0.2, 0.15]",0.848153,214.37,Windows-AMD64
2025-12-22 06:10:36,362,0.00015,16,1,"[0.35, 0.3, 0.25, 0.2]",0.811902,170.36,Windows-AMD64
2025-12-22 06:13:50,363,0.00015,16,2,"[0.4, 0.35, 0.3, 0.25]",0.813953,193.09,Windows-AMD64
2025-12-22 06:17:59,364,0.00015,16,3,"[0.45, 0.4, 0.35, 0.3]",0.821477,248.92,Windows-AMD64
2025-12-22 06:23:09,365,0.00015,16,4,"[0.5, 0.45, 0.4, 0.35]",0.836525,309.44,Windows-AMD64
2025-12-22 06:28:43,366,0.00015,16,5,"[0.55, 0.5, 0.45, 0.4]",0.838577,333.77,Windows-AMD64
2025-12-22 06:32:58,367,0.00015,16,6,"[0.4, 0.4, 0.4, 0.4]",0.842681,255.08,Windows-AMD64
2025-12-22 06:36:21,368,0.00015,16,7,"[0.3, 0.3, 0.3, 0.3]",0.832421,203.02,Windows-AMD64
2025-12-22 06:41:31,369,0.00015,16,8,"[0.5, 0.3, 0.3, 0.1]",0.840629,309.61,Windows-AMD64
2025-12-22 06:45:29,370,0.00015,16,9,"[0.2, 0.3, 0.4, 0.5]",0.836525,238.14,Windows-AMD64
2025-12-22 06:48:10,371,0.00015,18,0,"[0.3, 0.25, 0.2, 0.15]",0.818741,160.15,Windows-AMD64
2025-12-22 06:51:02,372,0.00015,18,1,"[0.35, 0.3, 0.25, 0.2]",0.828317,172.27,Windows-AMD64
2025-12-22 06:54:28,373,0.00015,18,2,"[0.4, 0.35, 0.3, 0.25]",0.822845,206.01,Windows-AMD64
2025-12-22 06:58:04,374,0.00015,18,3,"[0.45, 0.4, 0.35, 0.3]",0.832421,215.41,Windows-AMD64
2025-12-22 07:02:22,375,0.00015,18,4,"[0.5, 0.45, 0.4, 0.35]",0.832421,257.94,Windows-AMD64
2025-12-22 07:07:06,376,0.00015,18,5,"[0.55, 0.5, 0.45, 0.4]",0.834473,283.76,Windows-AMD64
2025-12-22 07:11:20,377,0.00015,18,6,"[0.4, 0.4, 0.4, 0.4]",0.839261,253.59,Windows-AMD64
2025-12-22 07:15:27,378,0.00015,18,7,"[0.3, 0.3, 0.3, 0.3]",0.848837,246.69,Windows-AMD64
2025-12-22 07:19:03,379,0.00015,18,8,"[0.5, 0.3, 0.3, 0.1]",0.835841,215.31,Windows-AMD64
2025-12-22 07:22:24,380,0.00015,18,9,"[0.2, 0.3, 0.4, 0.5]",0.837893,200.26,Windows-AMD64
2025-12-22 07:25:15,381,0.00015,20,0,"[0.3, 0.25, 0.2, 0.15]",0.835841,170.74,Windows-AMD64
2025-12-22 07:28:13,382,0.00015,20,1,"[0.35, 0.3, 0.25, 0.2]",0.833789,178.43,Windows-AMD64
2025-12-22 07:31:39,383,0.00015,20,2,"[0.4, 0.35, 0.3, 0.25]",0.839261,205.44,Windows-AMD64
2025-12-22 07:35:13,384,0.00015,20,3,"[0.45, 0.4, 0.35, 0.3]",0.835157,213.81,Windows-AMD64
2025-12-22 07:38:47,385,0.00015,20,4,"[0.5, 0.45, 0.4, 0.35]",0.835157,213.81,Windows-AMD64
2025-12-22 07:43:14,386,0.00015,20,5,"[0.55, 0.5, 0.45, 0.4]",0.837209,266.61,Windows-AMD64
2025-12-22 07:46:09,387,0.00015,20,6,"[0.4, 0.4, 0.4, 0.4]",0.813269,175.33,Windows-AMD64
2025-12-22 07:49:19,388,0.00015,20,7,"[0.3, 0.3, 0.3, 0.3]",0.823529,189.28,Windows-AMD64
2025-12-22 07:52:53,389,0.00015,20,8,"[0.5, 0.3, 0.3, 0.1]",0.836525,213.84,Windows-AMD64
2025-12-22 07:56:04,390,0.00015,20,9,"[0.2, 0.3, 0.4, 0.5]",0.841997,191.56,Windows-AMD64
2025-12-22 07:58:37,391,0.00015,22,0,"[0.3, 0.25, 0.2, 0.15]",0.834473,152.55,Windows-AMD64
2025-12-22 08:00:57,392,0.00015,22,1,"[0.35, 0.3, 0.25, 0.2]",0.820793,139.54,Windows-AMD64
2025-12-22 08:03:17,393,0.00015,22,2,"[0.4, 0.35, 0.3, 0.25]",0.824213,140.24,Windows-AMD64
2025-12-22 08:06:26,394,0.00015,22,3,"[0.45, 0.4, 0.35, 0.3]",0.837209,188.13,Windows-AMD64
2025-12-22 08:09:34,395,0.00015,22,4,"[0.5, 0.45, 0.4, 0.35]",0.829001,187.60,Windows-AMD64
2025-12-22 08:14:14,396,0.00015,22,5,"[0.55, 0.5, 0.45, 0.4]",0.835841,280.44,Windows-AMD64
2025-12-22 08:16:47,397,0.00015,22,6,"[0.4, 0.4, 0.4, 0.4]",0.816689,152.01,Windows-AMD64
2025-12-22 08:19:07,398,0.00015,22,7,"[0.3, 0.3, 0.3, 0.3]",0.831053,140.22,Windows-AMD64
2025-12-22 08:22:14,399,0.00015,22,8,"[0.5, 0.3, 0.3, 0.1]",0.829685,187.05,Windows-AMD64
2025-12-22 08:24:37,400,0.00015,22,9,"[0.2, 0.3, 0.4, 0.5]",0.826265,142.24,Windows-AMD64
2025-12-22 08:26:45,401,0.00015,24,0,"[0.3, 0.25, 0.2, 0.15]",0.824213,128.19,Windows-AMD64
2025-12-22 08:28:54,402,0.00015,24,1,"[0.35, 0.3, 0.25, 0.2]",0.816005,128.61,Windows-AMD64
2025-12-22 08:31:23,403,0.00015,24,2,"[0.4, 0.35, 0.3, 0.25]",0.825581,148.41,Windows-AMD64
2025-12-22 08:34:38,404,0.00015,24,3,"[0.45, 0.4, 0.35, 0.3]",0.846101,195.15,Windows-AMD64
2025-12-22 08:37:51,405,0.00015,24,4,"[0.5, 0.45, 0.4, 0.35]",0.837893,192.40,Windows-AMD64
2025-12-22 08:41:28,406,0.00015,24,5,"[0.55, 0.5, 0.45, 0.4]",0.843365,217.16,Windows-AMD64
2025-12-22 08:44:43,407,0.00015,24,6,"[0.4, 0.4, 0.4, 0.4]",0.845417,194.81,Windows-AMD64
2025-12-22 08:47:10,408,0.00015,24,7,"[0.3, 0.3, 0.3, 0.3]",0.816689,147.13,Windows-AMD64
2025-12-22 08:49:58,409,0.00015,24,8,"[0.5, 0.3, 0.3, 0.1]",0.830369,167.04,Windows-AMD64
2025-12-22 08:52:36,410,0.00015,24,9,"[0.2, 0.3, 0.4, 0.5]",0.829685,157.75,Windows-AMD64
2025-12-22 08:54:30,411,0.00015,26,0,"[0.3, 0.25, 0.2, 0.15]",0.835841,113.95,Windows-AMD64
2025-12-22 08:56:45,412,0.00015,26,1,"[0.35, 0.3, 0.25, 0.2]",0.831737,135.62,Windows-AMD64
2025-12-22 08:58:45,413,0.00015,26,2,"[0.4, 0.35, 0.3, 0.25]",0.816689,119.49,Windows-AMD64
2025-12-22 09:01:24,414,0.00015,26,3,"[0.45, 0.4, 0.35, 0.3]",0.839945,158.72,Windows-AMD64
2025-12-22 09:03:40,415,0.00015,26,4,"[0.5, 0.45, 0.4, 0.35]",0.811902,135.20,Windows-AMD64
2025-12-22 09:07:01,416,0.00015,26,5,"[0.55, 0.5, 0.45, 0.4]",0.828317,201.21,Windows-AMD64
2025-12-22 09:09:01,417,0.00015,26,6,"[0.4, 0.4, 0.4, 0.4]",0.815321,120.14,Windows-AMD64
2025-12-22 09:11:16,418,0.00015,26,7,"[0.3, 0.3, 0.3, 0.3]",0.829685,134.83,Windows-AMD64
2025-12-22 09:13:50,419,0.00015,26,8,"[0.5, 0.3, 0.3, 0.1]",0.826265,153.96,Windows-AMD64
2025-12-22 09:15:51,420,0.00015,26,9,"[0.2, 0.3, 0.4, 0.5]",0.821477,120.31,Windows-AMD64
2025-12-22 09:17:43,421,0.00015,28,0,"[0.3, 0.25, 0.2, 0.15]",0.824213,111.33,Windows-AMD64
2025-12-22 09:19:30,422,0.00015,28,1,"[0.35, 0.3, 0.25, 0.2]",0.828317,106.99,Windows-AMD64
2025-12-22 09:21:12,423,0.00015,28,2,"[0.4, 0.35, 0.3, 0.25]",0.815321,102.10,Windows-AMD64
2025-12-22 09:23:19,424,0.00015,28,3,"[0.45, 0.4, 0.35, 0.3]",0.822161,126.71,Windows-AMD64
2025-12-22 09:26:02,425,0.00015,28,4,"[0.5, 0.45, 0.4, 0.35]",0.829001,162.76,Windows-AMD64
2025-12-22 09:28:59,426,0.00015,28,5,"[0.55, 0.5, 0.45, 0.4]",0.831737,176.48,Windows-AMD64
2025-12-22 09:31:23,427,0.00015,28,6,"[0.4, 0.4, 0.4, 0.4]",0.839261,144.38,Windows-AMD64
2025-12-22 09:33:39,428,0.00015,28,7,"[0.3, 0.3, 0.3, 0.3]",0.835841,135.13,Windows-AMD64
2025-12-22 09:36:05,429,0.00015,28,8,"[0.5, 0.3, 0.3, 0.1]",0.832421,146.29,Windows-AMD64
2025-12-22 09:37:56,430,0.00015,28,9,"[0.2, 0.3, 0.4, 0.5]",0.824897,110.31,Windows-AMD64
2025-12-22 09:39:39,431,0.00015,32,0,"[0.3, 0.25, 0.2, 0.15]",0.826265,102.97,Windows-AMD64
2025-12-22 09:41:27,432,0.00015,32,1,"[0.35, 0.3, 0.25, 0.2]",0.832421,107.93,Windows-AMD64
2025-12-22 09:43:15,433,0.00015,32,2,"[0.4, 0.35, 0.3, 0.25]",0.831053,107.60,Windows-AMD64
